customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Rank,Value,age
4644,Irvin,Bevans,Male,82,12/07/1962,Payment Adjustment Coordinator,Manufacturing,Mass Customer,NO,No,12,5880 Hauk Street,2046,NSW,Australia,11,644,0.73046875,59
4645,Madella,Marquiss,Female,51,08/10/1976,VP Marketing,Not Stated,Affluent Customer,NO,No,18,0 Larry Park,3175,VIC,Australia,8,644,0.73046875,45
4646,Austine,Speedy,Female,38,23/05/1940,Software Engineer II,Argiculture,High Net Worth,NO,Yes,14,69 Sunfield Terrace,2558,NSW,Australia,8,646,0.73,81
4647,Wolf,Craft,Male,93,19/07/1995,Database Administrator III,Retail,Affluent Customer,NO,Yes,5,7513 Swallow Drive,2148,NSW,Australia,9,646,0.73,26
4648,Aldin,Newsome,Male,24,06/07/1981,Financial Analyst,Financial Services,Mass Customer,NO,No,17,058 Morningstar Center,2127,NSW,Australia,9,648,0.725,40
4649,Sindee,Jasik,Female,18,21/10/1942,Social Worker,Health,Mass Customer,NO,Yes,15,0689 Melby Park,4030,QLD,Australia,9,648,0.725,79
4650,Truman,Arlett,Male,58,25/06/1958,Technical Writer,Manufacturing,High Net Worth,NO,Yes,16,3 Spohn Circle,2477,NSW,Australia,5,648,0.725,63
4651,Gordon,Rewan,Male,42,07/01/1988,Chief Design Engineer,Not Stated,Mass Customer,NO,No,5,91 Calypso Trail,2750,NSW,Australia,8,651,0.7225,34
4652,Israel,Brough,Male,29,29/10/1976,Not Stated,Not Stated,Mass Customer,NO,Yes,8,43863 Victoria Lane,2281,NSW,Australia,7,651,0.7225,45
4653,Leticia,Hovenden,Female,98,03/04/1997,Mechanical Systems Engineer,Retail,Mass Customer,NO,Yes,1,54782 Lake View Parkway,3178,VIC,Australia,9,653,0.71875,24
4654,Caritta,Compston,Female,86,25/04/1958,Geological Engineer,Manufacturing,Mass Customer,NO,Yes,17,48971 Marquette Point,3976,VIC,Australia,5,653,0.71875,63
4655,Annabelle,Hanwell,Female,11,28/11/1951,Professor,Manufacturing,High Net Worth,NO,Yes,15,99 Sherman Parkway,3083,VIC,Australia,12,655,0.7171875,70
4656,Darryl,Hovee,Female,2,28/04/1944,Professor,Financial Services,Mass Customer,NO,Yes,19,381 Emmet Terrace,2047,NSW,Australia,12,655,0.7171875,77
4657,Orly,Nesbitt,Female,6,25/03/1985,Analyst Programmer,Manufacturing,High Net Worth,NO,Yes,14,7 Beilfuss Road,3163,VIC,Australia,6,657,0.714,37
4658,Margette,Gibard,Female,34,06/07/1942,Not Stated,Manufacturing,Affluent Customer,NO,Yes,9,37068 Montana Street,2011,NSW,Australia,7,658,0.7125,79
4659,Nicol,Bertot,Female,25,11/09/1977,Financial Advisor,Financial Services,Affluent Customer,NO,Yes,18,7 Elgar Hill,3060,VIC,Australia,5,658,0.7125,44
4660,Nobe,Trowsdale,Male,12,12/07/1968,Community Outreach Specialist,Financial Services,Mass Customer,NO,No,16,36506 Bartillon Point,3816,VIC,Australia,3,658,0.7125,53
4661,Stephen,Tittershill,Male,73,21/12/1991,Nurse Practicioner,Financial Services,High Net Worth,NO,No,6,8 Scott Drive,3150,VIC,Australia,11,658,0.7125,30
4662,Giselbert,Pickring,Male,94,28/07/1959,Tax Accountant,Manufacturing,Affluent Customer,NO,Yes,20,653 2nd Park,2766,NSW,Australia,8,662,0.711875,62
4663,Shane,Diss,Female,50,29/10/1980,Not Stated,Financial Services,High Net Worth,NO,Yes,16,22 Shelley Plaza,3198,VIC,Australia,8,662,0.711875,41
4664,Lisette,Davers,Female,59,26/10/1940,Developer III,Health,High Net Worth,NO,No,17,504 Stuart Pass,2130,NSW,Australia,11,662,0.711875,81
4665,Chicky,Sinclar,Unknown,43,01/01/1977,Operator,IT,High Net Worth,NO,Yes,0,5 Red Cloud Place,3222,VIC,Australia,4,662,0.711875,44
4666,Kippar,Whyatt,Male,13,21/01/1960,Not Stated,Property,Mass Customer,NO,No,10,264 Valley Edge Pass,2259,NSW,Australia,7,666,0.71,62
4667,Xenia,Maleck,Female,41,14/02/1960,VP Product Management,Telecommunications,Mass Customer,NO,No,12,5 Southridge Hill,3029,VIC,Australia,7,666,0.71,62
4668,Essie,Withur,Female,42,26/02/1941,Director of Sales,Financial Services,High Net Worth,NO,No,19,539 Graceland Pass,3444,VIC,Australia,7,668,0.7055,81
4669,Cecil,Gant,Male,52,16/07/1976,Not Stated,Not Stated,High Net Worth,NO,Yes,9,22435 Barnett Court,2145,NSW,Australia,8,668,0.7055,45
4670,Lillis,Eshmade,Female,50,12/10/1974,Structural Analysis Engineer,Financial Services,Mass Customer,NO,Yes,22,46057 Harbort Hill,4304,QLD,Australia,2,668,0.7055,47
4671,Ted,Izacenko,Male,3,01/08/1959,Librarian,Entertainment,High Net Worth,NO,No,9,2 Shasta Place,3130,VIC,Australia,10,668,0.7055,62
4672,Nixie,Shoesmith,Female,45,04/12/1956,Junior Executive,Retail,Affluent Customer,NO,No,12,77608 Donald Center,4516,QLD,Australia,6,672,0.70390625,65
4673,Briana,Trill,Female,5,18/03/1944,Health Coach III,Health,High Net Worth,NO,No,11,0433 La Follette Road,2137,NSW,Australia,11,672,0.70390625,78
4674,Cobbie,Bruyett,Male,20,19/03/1956,Associate Professor,Not Stated,Mass Customer,NO,Yes,20,8593 Prairie Rose Way,2500,NSW,Australia,8,674,0.703125,66
4675,Wrennie,Dwelly,Female,23,11/03/1940,Operator,Manufacturing,Mass Customer,NO,No,18,179 Carey Terrace,3020,VIC,Australia,9,674,0.703125,82
4676,Sibylla,Kibble,Female,73,05/08/1962,Pharmacist,Health,High Net Worth,NO,No,12,3 Ruskin Hill,2122,NSW,Australia,9,676,0.70125,59
4677,Kariotta,Naper,Female,8,07/04/1952,VP Sales,Health,Mass Customer,NO,No,21,87 Crescent Oaks Alley,2756,NSW,Australia,10,676,0.70125,69
4678,Wylie,Huntingdon,Male,99,11/08/1966,VP Quality Control,Financial Services,Mass Customer,NO,No,15,08822 Duke Road,2763,NSW,Australia,8,676,0.70125,55
4679,Lizbeth,Garvan,Female,36,06/09/1996,Structural Analysis Engineer,Health,Mass Customer,NO,No,4,5 Schurz Street,2141,NSW,Australia,9,676,0.70125,25
4680,Averil,Ackery,Male,93,09/09/1970,Sales Representative,Retail,Mass Customer,NO,Yes,7,344 Darwin Junction,2093,NSW,Australia,12,676,0.70125,51
4681,Myrtie,Ostrich,Female,70,18/06/1996,VP Quality Control,Property,Affluent Customer,NO,Yes,9,320 Acker Drive,2251,NSW,Australia,7,676,0.70125,25
4682,Ross,Vidgen,Male,17,28/12/1947,VP Sales,Retail,Affluent Customer,NO,No,12,2874 Bay Hill,4032,QLD,Australia,9,682,0.7,74
4683,Sibby,Skinner,Female,25,05/05/1981,Accountant IV,Manufacturing,Mass Customer,NO,Yes,12,3 Sunbrook Alley,4178,QLD,Australia,7,682,0.7,40
4684,Selle,Casper,Female,98,27/03/1978,Social Worker,Health,Mass Customer,NO,Yes,10,34 Jay Hill,2880,NSW,Australia,1,684,0.7,43
4685,Andrew,Froment,Male,58,19/07/1977,Office Assistant IV,Retail,High Net Worth,NO,No,7,78 Bluestem Road,3860,VIC,Australia,2,684,0.7,44
4686,Maurizia,Ritmeyer,Female,95,09/04/1980,Teacher,Entertainment,Mass Customer,NO,Yes,3,0 Express Lane,2142,NSW,Australia,6,684,0.7,41
4687,Keenan,Moriarty,Male,67,23/12/1994,Actuary,Financial Services,Mass Customer,NO,Yes,2,077 Hansons Point,4075,QLD,Australia,8,684,0.7,27
4688,Davide,Senten,Male,22,23/02/1941,Accounting Assistant II,Manufacturing,Mass Customer,NO,No,11,23737 Bartillon Street,2171,NSW,Australia,9,688,0.697,81
4689,Renie,Fiveash,Female,92,10/10/1992,Occupational Therapist,Health,High Net Worth,NO,No,16,2 Anniversary Trail,4508,QLD,Australia,4,688,0.697,29
4690,Willard,Booton,Male,69,02/09/1938,Not Stated,Health,High Net Worth,NO,Yes,7,05 Ronald Regan Alley,2121,NSW,Australia,9,688,0.697,83
4691,Debby,Balmadier,Female,53,24/06/1992,Administrative Assistant II,Financial Services,Affluent Customer,NO,Yes,5,738 Spaight Drive,3216,VIC,Australia,8,691,0.690625,29
4692,Rockie,MacKibbon,Male,42,20/04/1978,Not Stated,Not Stated,Mass Customer,NO,Yes,13,8 Bunker Hill Court,2298,NSW,Australia,8,691,0.690625,43
4693,Harvey,Dwelley,Male,70,30/08/1973,Help Desk Technician,Financial Services,Affluent Customer,NO,No,18,59846 2nd Pass,2077,NSW,Australia,9,691,0.690625,48
4694,Patrice,Pariss,Male,96,15/06/1954,VP Accounting,Financial Services,Mass Customer,NO,No,9,3745 Thierer Trail,4078,QLD,Australia,5,691,0.690625,67
4695,Arman,Yakubov,Male,68,07/10/1977,VP Quality Control,Property,High Net Worth,NO,Yes,17,11121 Jackson Crossing,2323,NSW,Australia,4,691,0.690625,44
4696,Gardiner,Gypps,Male,91,01/06/1991,VP Product Management,Retail,Mass Customer,NO,Yes,13,1 Elgar Alley,2166,NSW,Australia,9,691,0.690625,30
4697,Cathleen,Le Teve,Female,75,06/11/1950,Recruiting Manager,Not Stated,High Net Worth,NO,No,18,32834 Caliangt Way,4211,QLD,Australia,3,691,0.690625,71
4698,Thaddus,Joder,Male,31,10/12/1957,Not Stated,Manufacturing,Mass Customer,NO,No,7,27185 Fisk Drive,2290,NSW,Australia,8,698,0.69,64
4699,Josepha,Clamp,Female,12,03/11/1961,Marketing Manager,Not Stated,High Net Worth,NO,No,12,2 Harper Junction,2069,NSW,Australia,12,698,0.69,60
4700,Jillane,Simion,Female,8,03/07/1974,VP Marketing,Manufacturing,High Net Worth,NO,No,7,7 Caliangt Street,4209,QLD,Australia,3,700,0.6875,47
4701,Lynnell,Shoesmith,Female,44,29/01/1981,Occupational Therapist,Health,High Net Worth,NO,Yes,7,5331 Ilene Parkway,2560,NSW,Australia,8,700,0.6875,41
4702,Mandie,MacAdie,Female,39,25/12/1974,Chief Design Engineer,Telecommunications,High Net Worth,NO,No,13,1009 Roxbury Point,2110,NSW,Australia,11,700,0.6875,47
4703,Ferdinand,Billie,Male,97,04/09/1965,Chemical Engineer,Manufacturing,Mass Customer,NO,No,6,660 Carey Avenue,2759,NSW,Australia,8,700,0.6875,56
4704,Suzy,Bussens,Female,44,29/04/1973,Not Stated,Financial Services,Mass Customer,NO,No,13,25 Oneill Alley,4102,QLD,Australia,9,700,0.6875,48
4705,Emeline,Vezey,Female,37,07/08/1953,Dental Hygienist,Health,Affluent Customer,NO,Yes,19,2 Golden Leaf Parkway,3759,VIC,Australia,7,700,0.6875,68
4706,Cissiee,Baylis,Female,99,22/07/1951,Cost Accountant,Financial Services,High Net Worth,NO,No,16,18 Dottie Park,2230,NSW,Australia,11,700,0.6875,70
4707,Roldan,Raybould,Male,27,18/11/1975,Actuary,Financial Services,Mass Customer,NO,No,11,85 Badeau Pass,3158,VIC,Australia,8,700,0.6875,46
4708,Barth,Weare,Male,18,22/08/1946,Clinical Specialist,Health,Mass Customer,NO,Yes,8,784 Lotheville Court,2541,NSW,Australia,5,708,0.68,75
4709,Alta,Pithcock,Female,64,18/11/1999,GIS Technical Architect,Financial Services,Mass Customer,NO,No,2,57568 Northview Junction,2141,NSW,Australia,7,708,0.68,22
4710,Marc,Keunemann,Male,57,04/09/1972,Dental Hygienist,Health,Affluent Customer,NO,Yes,14,283 Golf View Lane,2747,NSW,Australia,8,708,0.68,49
4711,Bertine,Smalles,Female,85,10/12/1983,VP Quality Control,Financial Services,Mass Customer,NO,Yes,9,7 Johnson Hill,3028,VIC,Australia,8,708,0.68,38
4712,Wilbert,O'Loughnan,Male,14,18/05/1983,Paralegal,Financial Services,Mass Customer,NO,Yes,6,22580 Doe Crossing Drive,4055,QLD,Australia,9,708,0.68,38
4713,Seymour,Fellibrand,Male,28,11/10/1971,Structural Analysis Engineer,Not Stated,Affluent Customer,NO,Yes,18,96081 Lakewood Hill,4650,QLD,Australia,2,708,0.68,50
4714,Miran,Runchman,Female,47,09/07/1975,Nurse,Retail,Mass Customer,NO,No,17,6634 Old Gate Parkway,4304,QLD,Australia,3,708,0.68,46
4715,Dorotea,Fenwick,Female,74,12/10/1950,Nurse,Financial Services,High Net Worth,NO,No,12,72 Lukken Crossing,2016,NSW,Australia,11,715,0.67734375,71
4716,Jenny,Massy,Female,82,16/10/1963,Project Manager,Telecommunications,Mass Customer,NO,Yes,10,6 Meadow Ridge Pass,2470,NSW,Australia,2,715,0.67734375,58
4717,Hyman,Petrolli,Male,8,09/09/1965,Senior Sales Associate,Not Stated,Affluent Customer,NO,Yes,4,290 Menomonie Circle,3782,VIC,Australia,7,715,0.67734375,56
4718,Beatrix,McGivena,Female,26,18/10/1966,Assistant Manager,Health,Mass Customer,NO,Yes,9,6 Sutherland Parkway,4879,QLD,Australia,10,715,0.67734375,55
4719,Nalani,Hallad,Female,15,30/11/1999,Environmental Specialist,Health,Affluent Customer,NO,Yes,9,1 Oriole Crossing,3184,VIC,Australia,9,719,0.675,22
4720,Inglebert,Butland,Male,71,30/01/1966,Actuary,Financial Services,Mass Customer,NO,Yes,7,51837 Canary Center,2114,NSW,Australia,9,719,0.675,56
4721,Brendis,Pineaux,Male,12,15/01/1978,Mechanical Systems Engineer,Manufacturing,Mass Customer,NO,No,5,43030 Carberry Way,2560,NSW,Australia,4,719,0.675,44
4722,Jaimie,Lancastle,Male,71,23/10/1972,VP Marketing,Not Stated,Mass Customer,NO,Yes,5,0 Bay Drive,2750,NSW,Australia,8,722,0.6715,49
4723,Glendon,Malham,Male,36,21/08/1965,Web Designer I,Manufacturing,Mass Customer,NO,No,17,6 Anzinger Pass,3030,VIC,Australia,6,722,0.6715,56
4724,Morganica,Bentke,Female,40,03/01/1977,Marketing Assistant,IT,Affluent Customer,NO,Yes,21,19453 Ramsey Point,3067,VIC,Australia,11,724,0.67,45
4725,Calida,Schaben,Female,54,06/03/1969,Recruiting Manager,Not Stated,Mass Customer,NO,Yes,10,1861 Chive Court,2199,NSW,Australia,9,725,0.669375,53
4726,Hallsy,Voysey,Male,83,11/03/1970,Business Systems Development Analyst,Not Stated,Mass Customer,NO,No,16,9 Westerfield Point,3437,VIC,Australia,9,725,0.669375,52
4727,Lanny,Currall,Male,37,23/10/1997,Developer IV,Not Stated,High Net Worth,NO,Yes,9,3 Redwing Center,2209,NSW,Australia,10,725,0.669375,24
4728,Son,Varney,Male,75,02/11/1993,Analog Circuit Design manager,Property,Mass Customer,NO,Yes,10,189 Bayside Court,2480,NSW,Australia,7,725,0.669375,28
4729,Bartram,Caltun,Male,28,15/09/1956,Internal Auditor,Health,Affluent Customer,NO,Yes,12,174 Farwell Point,2121,NSW,Australia,11,725,0.669375,65
4730,Halette,Borsi,Female,60,10/12/1961,Research Nurse,Health,Affluent Customer,NO,Yes,16,356 Pennsylvania Point,2128,NSW,Australia,9,725,0.669375,60
4731,Killie,Densie,Male,87,28/03/1997,Environmental Tech,IT,Mass Customer,NO,Yes,11,62 Dryden Junction,2042,NSW,Australia,10,731,0.6640625,24
4732,Mandi,Adamsson,Female,40,07/04/1992,Programmer Analyst I,Manufacturing,Mass Customer,NO,Yes,5,25 Westerfield Road,4165,QLD,Australia,5,731,0.6640625,29
4733,Kylila,Basezzi,Female,94,11/06/1945,Assistant Manager,Not Stated,Mass Customer,NO,Yes,9,64 Armistice Point,4217,QLD,Australia,9,733,0.6625,76
4734,Yardley,Matten,Male,35,06/03/1991,Junior Executive,Financial Services,Mass Customer,NO,No,15,74 Everett Court,4408,QLD,Australia,2,733,0.6625,31
4735,Shepperd,Leonards,Male,17,14/04/1981,Chemical Engineer,Manufacturing,Mass Customer,NO,Yes,5,38 Nobel Lane,2147,NSW,Australia,9,733,0.6625,40
4736,Hamel,Curzey,Male,11,04/04/1990,Structural Engineer,Not Stated,Mass Customer,NO,Yes,9,6936 Homewood Avenue,4000,QLD,Australia,7,733,0.6625,31
4737,Fancie,Woofendell,Female,68,17/09/1966,Research Nurse,Health,Mass Customer,NO,Yes,6,8 Crowley Center,4212,QLD,Australia,7,733,0.6625,55
4738,Zebulen,Emtage,Male,52,01/09/1963,Senior Developer,Not Stated,High Net Worth,NO,Yes,17,44 Ronald Regan Parkway,4352,QLD,Australia,7,733,0.6625,58
4739,Micheil,Fleote,Male,48,20/09/1975,Civil Engineer,Manufacturing,High Net Worth,NO,No,16,174 Lotheville Crossing,2093,NSW,Australia,9,739,0.66,46
4740,Cecily,Faircley,Female,42,12/06/1947,Accountant IV,IT,Affluent Customer,NO,Yes,19,8 Bluejay Road,4301,QLD,Australia,1,739,0.66,74
4741,Glory,Chilcott,Female,49,09/09/1939,Not Stated,Telecommunications,High Net Worth,NO,No,9,4286 Rowland Circle,4165,QLD,Australia,5,741,0.65875,82
4742,Sinclair,Wark,Male,68,21/02/1974,Financial Analyst,Financial Services,Mass Customer,NO,Yes,11,44 Thompson Center,2134,NSW,Australia,9,741,0.65875,48
4743,Tomaso,Horsley,Male,97,16/04/2001,Junior Executive,Financial Services,Mass Customer,NO,Yes,10,70360 Onsgard Plaza,3977,VIC,Australia,6,741,0.65875,20
4744,Gilli,Christophers,Female,70,02/03/1948,Database Administrator IV,Property,Affluent Customer,NO,Yes,17,53870 Jay Pass,4575,QLD,Australia,9,744,0.65625,74
4745,Errick,Burgin,Male,87,19/08/1998,Professor,Entertainment,Mass Customer,NO,No,11,417 Killdeer Alley,2650,NSW,Australia,2,744,0.65625,23
4746,Damian,Renard,Male,43,19/07/1976,Software Consultant,Retail,Affluent Customer,NO,No,8,28 Prentice Trail,2155,NSW,Australia,10,744,0.65625,45
4747,Agnola,Batterson,Female,86,03/01/1980,Physical Therapy Assistant,Financial Services,Mass Customer,NO,No,7,216 Bultman Park,4305,QLD,Australia,3,747,0.6545,42
4748,Riki,Wandtke,Female,25,12/05/1962,Librarian,Entertainment,Mass Customer,NO,Yes,5,435 Mitchell Street,4115,QLD,Australia,7,748,0.65078125,59
4749,Mikol,Eck,Male,99,25/07/1975,VP Marketing,Financial Services,Mass Customer,NO,Yes,21,15621 Twin Pines Crossing,4130,QLD,Australia,9,748,0.65078125,46
4750,Phyllis,Wibberley,Female,7,10/01/1971,Web Designer IV,Retail,Affluent Customer,NO,No,11,03 Bellgrove Avenue,2066,NSW,Australia,12,750,0.65,51
4751,Burt,Vasechkin,Male,33,15/04/1950,Senior Sales Associate,Retail,Mass Customer,NO,Yes,20,89100 Rusk Crossing,3338,VIC,Australia,2,751,0.648125,71
4752,Adriana,Saundercock,Unknown,20,01/01/1977,Nurse,IT,High Net Worth,NO,Yes,14,82 Gina Junction,3806,VIC,Australia,7,751,0.648125,44
4753,Trudie,Phinnessy,Female,45,04/07/1960,Not Stated,Financial Services,Mass Customer,NO,Yes,15,077 Dennis Lane,3030,VIC,Australia,9,751,0.648125,61
4754,Frederigo,Cribbott,Male,35,15/03/1965,Social Worker,Health,Mass Customer,NO,No,16,42280 Namekagon Crossing,2140,NSW,Australia,8,754,0.646,57
4755,Glenda,Eliet,Female,87,17/06/1974,Quality Control Specialist,Manufacturing,Mass Customer,NO,No,12,1 Fordem Way,3844,VIC,Australia,7,755,0.64,47
4756,Darb,Not Known,Male,80,04/06/1969,Food Chemist,Health,Affluent Customer,NO,No,10,780 Bonner Pass,4034,QLD,Australia,5,755,0.64,52
4757,Cal,Van den Velde,Male,22,18/03/1996,Senior Sales Associate,Financial Services,Affluent Customer,NO,Yes,6,77916 Moland Park,3174,VIC,Australia,6,755,0.64,26
4758,Stephani,Sidsaff,Female,32,29/09/1973,Senior Quality Engineer,Financial Services,Mass Customer,NO,Yes,6,00 Southridge Avenue,2036,NSW,Australia,11,755,0.64,48
4759,Meade,Bampton,Male,69,25/04/1982,Health Coach III,Health,High Net Worth,NO,No,17,7870 Stuart Crossing,2090,NSW,Australia,7,755,0.64,39
4760,Flore,Cashen,Female,79,21/06/1978,Not Stated,Health,High Net Worth,NO,No,17,4 Vera Pass,2640,NSW,Australia,4,760,0.6375,43
4761,Leighton,Firbanks,Male,51,22/12/1973,Teacher,Retail,Affluent Customer,NO,No,21,7234 Sycamore Pass,4178,QLD,Australia,3,760,0.6375,48
4762,Petr,Westman,Male,5,02/11/1987,Nurse Practicioner,Property,Mass Customer,NO,No,7,98454 Dapin Park,4556,QLD,Australia,7,760,0.6375,34
4763,Yorgos,Dewhurst,Male,6,09/09/1950,Software Consultant,Argiculture,Affluent Customer,NO,No,16,4 Talmadge Road,4701,QLD,Australia,1,760,0.6375,71
4764,Simmonds,Bapty,Male,52,04/01/2002,Junior Executive,Financial Services,Affluent Customer,NO,No,8,47 Susan Park,2025,NSW,Australia,12,760,0.6375,20
4765,Hagen,MacCarter,Male,93,08/02/1983,Not Stated,Entertainment,Affluent Customer,NO,Yes,15,7 Ramsey Trail,3172,VIC,Australia,9,760,0.6375,39
4766,Cazzie,Stanwix,Male,37,01/10/1960,Research Assistant IV,Manufacturing,High Net Worth,NO,Yes,11,6026 Mallory Drive,4561,QLD,Australia,7,760,0.6375,61
4767,Geoff,Gwillym,Male,89,22/02/1999,Clinical Specialist,Health,Affluent Customer,NO,No,8,1 Eliot Plaza,2323,NSW,Australia,4,760,0.6375,23
4768,Simonette,Not Known,Female,4,06/04/1990,VP Product Management,Manufacturing,Affluent Customer,NO,Yes,6,66 Hoffman Court,2232,NSW,Australia,8,760,0.6375,31
4769,Deirdre,Sturgeon,Female,11,22/12/1965,VP Sales,Retail,Mass Customer,NO,Yes,9,7 Sycamore Terrace,2232,NSW,Australia,10,760,0.6375,56
4770,Andrea,Pendle,Female,86,05/08/1938,Not Stated,Not Stated,High Net Worth,NO,Yes,13,31281 Meadow Valley Way,4500,QLD,Australia,6,760,0.6375,83
4771,Juliann,Siemantel,Female,86,15/12/1947,Librarian,Entertainment,Mass Customer,NO,No,22,28 Parkside Park,3046,VIC,Australia,8,760,0.6375,74
4772,Janaye,Eade,Female,23,13/12/1984,Chief Design Engineer,Health,Affluent Customer,NO,No,4,2782 Northridge Street,2420,NSW,Australia,3,760,0.6375,37
4773,Dylan,Stranio,Male,47,02/04/1953,Project Manager,Manufacturing,High Net Worth,NO,Yes,9,3662 Beilfuss Lane,2170,NSW,Australia,8,773,0.63,68
4774,Mel,Rochford,Female,11,23/07/1989,Assistant Professor,Retail,Mass Customer,NO,Yes,4,56334 Vera Crossing,3013,VIC,Australia,9,774,0.626875,32
4775,Elvin,Trayhorn,Male,46,02/06/1993,VP Accounting,Financial Services,High Net Worth,NO,No,10,79 Sheridan Point,2231,NSW,Australia,10,774,0.626875,28
4776,Dmitri,Viant,Unknown,62,01/01/1977,Paralegal,Financial Services,Affluent Customer,NO,No,5,95960 Warner Parkway,3842,VIC,Australia,1,774,0.626875,44
4777,Sonni,Milligan,Female,73,05/03/1988,Budget/Accounting Analyst III,Retail,Mass Customer,NO,Yes,14,04769 Dahle Plaza,3170,VIC,Australia,9,774,0.626875,34
4778,Kellina,Haygreen,Female,38,19/01/1966,Librarian,Entertainment,Affluent Customer,NO,No,18,5731 Bunker Hill Lane,2046,NSW,Australia,10,778,0.625,56
4779,Yuma,Dennick,Male,40,10/11/1972,Not Stated,Manufacturing,Mass Customer,NO,Yes,6,89244 Macpherson Trail,2528,NSW,Australia,8,778,0.625,49
4780,Ashleigh,Not Known,Female,46,05/04/1996,Budget/Accounting Analyst III,Not Stated,Mass Customer,NO,Yes,6,922 Utah Avenue,3204,VIC,Australia,12,780,0.62421875,25
4781,Therese,Brotherhood,Female,30,28/07/1981,Food Chemist,Health,Mass Customer,NO,No,10,25044 Bay Avenue,2042,NSW,Australia,10,780,0.62421875,40
4782,Pansie,Beccero,Female,35,07/07/1964,Software Test Engineer I,Financial Services,Affluent Customer,NO,Yes,10,315 Hudson Road,4818,QLD,Australia,5,782,0.6205,57
4783,Reinaldos,Simmig,Male,55,15/01/1955,Nurse Practicioner,Manufacturing,High Net Worth,NO,No,8,6112 Mariners Cove Park,3147,VIC,Australia,10,782,0.6205,67
4784,Calhoun,Mussington,Male,98,13/10/1992,Dental Hygienist,Health,Mass Customer,NO,No,12,176 Fallview Plaza,2019,NSW,Australia,9,782,0.6205,29
4785,Winn,Wells,Male,66,12/04/1994,Analyst Programmer,Manufacturing,Affluent Customer,NO,No,9,544 Pawling Road,2230,NSW,Australia,10,785,0.62,27
4786,Rafi,Brettelle,Male,89,12/08/1956,Operator,Health,High Net Worth,NO,No,6,11 Brickson Park Alley,2166,NSW,Australia,10,786,0.61625,65
4787,Fey,Not Known,Female,48,04/09/1957,Research Nurse,Health,High Net Worth,NO,Yes,11,77 Paget Park,3147,VIC,Australia,12,786,0.61625,64
4788,Verne,Loalday,Male,1,20/03/1982,Marketing Assistant,IT,High Net Worth,NO,No,7,598 Memorial Place,2082,NSW,Australia,10,788,0.6125,40
4789,Eleonora,Wiszniewski,Female,49,23/04/1980,Financial Advisor,Financial Services,Affluent Customer,NO,No,9,6227 Quincy Terrace,4740,QLD,Australia,2,788,0.6125,41
4790,Fayre,Brannigan,Female,32,13/10/1992,Geological Engineer,Manufacturing,Mass Customer,NO,Yes,9,31351 Sunbrook Place,2234,NSW,Australia,10,788,0.6125,29
4791,Eachelle,Noirel,Female,93,26/01/1974,Registered Nurse,Health,Affluent Customer,NO,Yes,11,80 Schiller Center,2292,NSW,Australia,6,791,0.612,48
4792,Carl,Troyes,Male,4,12/03/1973,Associate Professor,Property,Mass Customer,NO,No,7,1217 Melody Alley,3109,VIC,Australia,10,791,0.612,49
4793,Cordie,Brankley,Female,79,21/09/1954,Librarian,Entertainment,High Net Worth,NO,No,18,46 Westerfield Place,2195,NSW,Australia,6,793,0.6109375,67
4794,Jackie,Pays,Male,21,09/11/1955,Developer I,Health,Mass Customer,NO,No,9,75024 Ronald Regan Hill,2135,NSW,Australia,12,794,0.605625,66
4795,Carroll,Schlagman,Female,61,25/08/1951,Clinical Specialist,Health,Affluent Customer,NO,No,13,15 Fisk Road,2099,NSW,Australia,9,795,0.6035,70
4796,Frans,Idale,Male,1,03/10/1969,Nurse,Manufacturing,Mass Customer,NO,No,10,96 Hermina Place,4350,QLD,Australia,2,795,0.6035,52
4797,Amara,Clow,Female,47,17/11/1966,Biostatistician IV,Financial Services,Mass Customer,NO,Yes,13,99376 Namekagon Street,3101,VIC,Australia,12,797,0.6,55
4798,Anthony,Morison,Male,7,08/06/1938,General Manager,Health,Mass Customer,NO,No,12,276 Derek Circle,2759,NSW,Australia,9,797,0.6,83
4799,Cherye,Stanfield,Female,0,05/07/1981,Environmental Tech,Manufacturing,Affluent Customer,NO,No,13,56766 Mariners Cove Place,2256,NSW,Australia,9,797,0.6,40
4800,Ansell,Tolhurst,Male,77,11/08/1949,Chemical Engineer,Manufacturing,Affluent Customer,NO,No,22,13 Montana Place,2232,NSW,Australia,10,797,0.6,72
4801,Erminie,Rabidge,Female,64,09/03/1982,Not Stated,Manufacturing,High Net Worth,NO,No,17,1969 Melody Lane,2170,NSW,Australia,8,801,0.59765625,40
4802,Rosene,Beckey,Female,25,21/05/1974,Account Executive,Health,Mass Customer,NO,Yes,14,02463 Portage Center,2107,NSW,Australia,11,801,0.59765625,47
4803,Darlleen,Shalcras,Female,77,14/09/1980,Health Coach I,Health,Mass Customer,NO,No,11,383 Graceland Avenue,2010,NSW,Australia,10,801,0.59765625,41
4804,Bryon,Goundry,Male,79,05/02/1951,Marketing Manager,Manufacturing,Mass Customer,NO,No,21,005 Kensington Street,4165,QLD,Australia,5,804,0.595,71
4805,Sherwin,Minocchi,Male,71,13/07/1947,Project Manager,Not Stated,Mass Customer,NO,Yes,11,1 Alpine Crossing,2536,NSW,Australia,8,804,0.595,74
